#,Date Heure(GMT+01:00),Température1(°C),Température2(°C),Température3(°C),Température4(°C)
1091,05/29/17 08:45:00 PM,289.589,288.94599999999997,288.41999999999996,289.23199999999997
1092,05/29/17 09:00:00 PM,289.589,288.94599999999997,288.41999999999996,289.23199999999997
1093,05/29/17 09:15:00 PM,289.613,288.969,288.44399999999996,289.20799999999997
1094,05/29/17 09:30:00 PM,289.613,288.969,288.44399999999996,289.23199999999997
1095,05/29/17 09:45:00 PM,289.637,288.993,288.44399999999996,289.23199999999997
1096,05/29/17 10:00:00 PM,289.637,288.993,288.44399999999996,289.23199999999997
1097,05/29/17 10:15:00 PM,289.637,288.993,288.46799999999996,289.256
1098,05/29/17 10:30:00 PM,289.637,289.017,288.46799999999996,289.23199999999997
1099,05/29/17 10:45:00 PM,289.637,289.017,288.46799999999996,289.46999999999997
1100,05/29/17 11:00:00 PM,289.661,289.041,288.49199999999996,289.613
1101,05/29/17 11:15:00 PM,289.661,289.041,288.49199999999996,289.542
1102,05/29/17 11:30:00 PM,289.661,289.041,288.49199999999996,289.518
1103,05/29/17 11:45:00 PM,289.661,289.065,288.49199999999996,289.46999999999997
1104,05/30/17 12:00:00 AM,289.661,289.065,288.49199999999996,289.46999999999997
1105,05/30/17 12:15:00 AM,289.661,289.065,288.51599999999996,289.44599999999997
1106,05/30/17 12:30:00 AM,289.661,289.065,288.51599999999996,289.44599999999997
1107,05/30/17 12:45:00 AM,289.637,289.065,288.51599999999996,289.49399999999997
1108,05/30/17 01:00:00 AM,289.637,289.065,288.53999999999996,289.565
1109,05/30/17 01:15:00 AM,289.637,289.089,288.53999999999996,289.565
1110,05/30/17 01:30:00 AM,289.637,289.089,288.53999999999996,289.542
1111,05/30/17 01:45:00 AM,289.613,289.089,288.53999999999996,289.518
1112,05/30/17 02:00:00 AM,289.613,289.089,288.53999999999996,289.46999999999997
1113,05/30/17 02:15:00 AM,289.613,289.089,288.53999999999996,289.44599999999997
1114,05/30/17 02:30:00 AM,289.589,289.089,288.56399999999996,289.851
1115,05/30/17 02:45:00 AM,289.589,289.089,288.56399999999996,289.851
1116,05/30/17 03:00:00 AM,289.565,289.089,288.56399999999996,289.851
1117,05/30/17 03:15:00 AM,289.565,289.089,288.56399999999996,289.851
1118,05/30/17 03:30:00 AM,289.565,289.089,288.56399999999996,289.804
1119,05/30/17 03:45:00 AM,289.542,289.089,288.56399999999996,289.518
1120,05/30/17 04:00:00 AM,289.518,289.065,288.56399999999996,289.44599999999997
1121,05/30/17 04:15:00 AM,289.518,289.065,288.58799999999997,289.399
1122,05/30/17 04:30:00 AM,289.49399999999997,289.065,288.58799999999997,289.351
1123,05/30/17 04:45:00 AM,289.49399999999997,289.065,288.58799999999997,289.303
1124,05/30/17 05:00:00 AM,289.46999999999997,289.065,288.58799999999997,289.279
1125,05/30/17 05:15:00 AM,289.46999999999997,289.065,288.58799999999997,289.279
1126,05/30/17 05:30:00 AM,289.44599999999997,289.065,288.58799999999997,289.256
1127,05/30/17 05:45:00 AM,289.42199999999997,289.041,288.58799999999997,289.279
1128,05/30/17 06:00:00 AM,289.42199999999997,289.041,288.58799999999997,289.279
1129,05/30/17 06:15:00 AM,289.399,289.041,288.58799999999997,289.256
1130,05/30/17 06:30:00 AM,289.375,289.041,288.58799999999997,289.23199999999997
1131,05/30/17 06:45:00 AM,289.375,289.017,288.58799999999997,289.46999999999997
1132,05/30/17 07:00:00 AM,289.351,289.017,288.58799999999997,289.46999999999997
1133,05/30/17 07:15:00 AM,289.351,289.017,288.58799999999997,289.49399999999997
1134,05/30/17 07:30:00 AM,289.327,289.017,288.58799999999997,289.49399999999997
1135,05/30/17 07:45:00 AM,289.303,288.993,288.56399999999996,289.518
1136,05/30/17 08:00:00 AM,289.279,288.993,288.58799999999997,289.279
1137,05/30/17 08:15:00 AM,289.279,288.969,288.56399999999996,289.23199999999997
1138,05/30/17 08:30:00 AM,289.256,288.969,288.56399999999996,289.23199999999997
1139,05/30/17 08:45:00 AM,289.23199999999997,288.94599999999997,288.56399999999996,289.23199999999997
1140,05/30/17 09:00:00 AM,289.23199999999997,288.94599999999997,288.56399999999996,289.23199999999997
1141,05/30/17 09:15:00 AM,289.20799999999997,288.94599999999997,288.56399999999996,289.23199999999997
1142,05/30/17 09:30:00 AM,289.20799999999997,288.92199999999997,288.56399999999996,289.23199999999997
1143,05/30/17 09:45:00 AM,289.18399999999997,288.92199999999997,288.56399999999996,289.23199999999997
1144,05/30/17 10:00:00 AM,289.15999999999997,288.89799999999997,288.53999999999996,289.23199999999997
1145,05/30/17 10:15:00 AM,289.15999999999997,288.89799999999997,288.53999999999996,289.23199999999997
1146,05/30/17 10:30:00 AM,289.13599999999997,288.89799999999997,288.53999999999996,289.20799999999997
1147,05/30/17 10:45:00 AM,289.13599999999997,288.87399999999997,288.53999999999996,289.13599999999997
1148,05/30/17 11:00:00 AM,289.13599999999997,288.87399999999997,288.53999999999996,289.089
1149,05/30/17 11:15:00 AM,289.113,288.87399999999997,288.53999999999996,289.089
1150,05/30/17 11:30:00 AM,289.089,288.84999999999997,288.53999999999996,289.065
1151,05/30/17 11:45:00 AM,289.089,288.84999999999997,288.53999999999996,288.82599999999996
1152,05/30/17 12:00:00 PM,289.065,288.84999999999997,288.51599999999996,288.84999999999997
1153,05/30/17 12:15:00 PM,289.065,288.82599999999996,288.51599999999996,288.80199999999996
1154,05/30/17 12:30:00 PM,289.065,288.82599999999996,288.51599999999996,288.779
1155,05/30/17 12:45:00 PM,289.041,288.82599999999996,288.51599999999996,288.755
1156,05/30/17 01:00:00 PM,289.041,288.80199999999996,288.51599999999996,288.755
1157,05/30/17 01:15:00 PM,289.017,288.80199999999996,288.49199999999996,288.731
1158,05/30/17 01:30:00 PM,289.017,288.80199999999996,288.49199999999996,288.731
1159,05/30/17 01:45:00 PM,289.017,288.779,288.49199999999996,288.707
1160,05/30/17 02:00:00 PM,288.993,288.779,288.49199999999996,288.707
1161,05/30/17 02:15:00 PM,288.993,288.779,288.49199999999996,288.731
1162,05/30/17 02:30:00 PM,288.993,288.779,288.46799999999996,288.731
1163,05/30/17 02:45:00 PM,288.993,288.755,288.46799999999996,288.731
1164,05/30/17 03:00:00 PM,288.993,288.755,288.46799999999996,288.707
1165,05/30/17 03:15:00 PM,288.969,288.755,288.46799999999996,288.707
1166,05/30/17 03:30:00 PM,288.969,288.755,288.46799999999996,288.707
1167,05/30/17 03:45:00 PM,288.969,288.731,288.46799999999996,288.707
1168,05/30/17 04:00:00 PM,288.969,288.731,288.46799999999996,288.707
1169,05/30/17 04:15:00 PM,288.969,288.731,288.44399999999996,288.707
1170,05/30/17 04:30:00 PM,288.969,288.731,288.44399999999996,288.731
1171,05/30/17 04:45:00 PM,288.969,288.731,288.44399999999996,288.731
1172,05/30/17 05:00:00 PM,288.969,288.707,288.44399999999996,288.731
1173,05/30/17 05:15:00 PM,288.969,288.731,288.44399999999996,288.731
1174,05/30/17 05:30:00 PM,288.969,288.707,288.44399999999996,288.731
1175,05/30/17 05:45:00 PM,288.969,288.707,288.44399999999996,288.731
1176,05/30/17 06:00:00 PM,288.993,288.707,288.41999999999996,288.707
1177,05/30/17 06:15:00 PM,288.993,288.707,288.41999999999996,288.731
1178,05/30/17 06:30:00 PM,288.993,288.707,288.41999999999996,288.731
1179,05/30/17 06:45:00 PM,288.993,288.707,288.41999999999996,288.731
1180,05/30/17 07:00:00 PM,289.017,288.707,288.41999999999996,288.707
1181,05/30/17 07:15:00 PM,289.017,288.707,288.41999999999996,288.707
1182,05/30/17 07:30:00 PM,289.017,288.707,288.41999999999996,288.707
1183,05/30/17 07:45:00 PM,289.017,288.707,288.41999999999996,288.707
1184,05/30/17 08:00:00 PM,289.017,288.707,288.41999999999996,288.707
1185,05/30/17 08:15:00 PM,289.017,288.707,288.41999999999996,288.707
1186,05/30/17 08:30:00 PM,289.041,288.707,288.397,288.731
1187,05/30/17 08:45:00 PM,289.041,288.707,288.41999999999996,288.731
1188,05/30/17 09:00:00 PM,289.041,288.707,288.397,288.731
1189,05/30/17 09:15:00 PM,289.041,288.707,288.41999999999996,288.731
1190,05/30/17 09:30:00 PM,289.065,288.731,288.397,288.731
1191,05/30/17 09:45:00 PM,289.065,288.731,288.41999999999996,288.731
1192,05/30/17 10:00:00 PM,289.065,288.707,288.397,288.731
1193,05/30/17 10:15:00 PM,289.065,288.707,288.41999999999996,288.755
1194,05/30/17 10:30:00 PM,289.065,288.731,288.397,288.755
1195,05/30/17 10:45:00 PM,289.065,288.731,288.397,288.731
1196,05/30/17 11:00:00 PM,289.041,288.731,288.41999999999996,288.731
1197,05/30/17 11:15:00 PM,289.065,288.731,288.397,288.707
1198,05/30/17 11:30:00 PM,289.041,288.731,288.41999999999996,288.683
1199,05/30/17 11:45:00 PM,289.041,288.731,288.397,288.683
1200,05/31/17 12:00:00 AM,289.041,288.731,288.397,288.683
1201,05/31/17 12:15:00 AM,289.017,288.731,288.41999999999996,288.683
1202,05/31/17 12:30:00 AM,288.82599999999996,288.731,288.41999999999996,288.707
1203,05/31/17 12:45:00 AM,289.637,288.731,288.41999999999996,288.731
1204,05/31/17 01:00:00 AM,289.613,288.731,288.397,288.731
1205,05/31/17 01:15:00 AM,289.613,288.731,288.397,288.731
1206,05/31/17 01:30:00 AM,289.613,288.707,288.397,288.707
1207,05/31/17 01:45:00 AM,289.589,288.707,288.41999999999996,288.707
1208,05/31/17 02:00:00 AM,289.565,288.707,288.397,288.707
1209,05/31/17 02:15:00 AM,289.565,288.683,288.397,288.707
1210,05/31/17 02:30:00 AM,289.542,288.683,288.397,288.707
1211,05/31/17 02:45:00 AM,289.518,288.683,288.397,288.683
1212,05/31/17 03:00:00 AM,289.518,288.683,288.397,289.041
1213,05/31/17 03:15:00 AM,289.49399999999997,288.659,288.397,288.993
1214,05/31/17 03:30:00 AM,289.49399999999997,288.659,288.397,288.755
1215,05/31/17 03:45:00 AM,289.44599999999997,288.659,288.397,288.659
1216,05/31/17 04:00:00 AM,289.44599999999997,288.635,288.397,288.659
1217,05/31/17 04:15:00 AM,289.42199999999997,288.635,288.373,288.659
1218,05/31/17 04:30:00 AM,289.399,288.611,288.397,288.635
1219,05/31/17 04:45:00 AM,289.399,288.611,288.373,288.635
1220,05/31/17 05:00:00 AM,289.375,288.611,288.373,288.635
1221,05/31/17 05:15:00 AM,289.351,288.58799999999997,288.373,288.611
1222,05/31/17 05:30:00 AM,289.327,288.58799999999997,288.373,288.635
1223,05/31/17 05:45:00 AM,289.303,288.56399999999996,288.373,288.635
1224,05/31/17 06:00:00 AM,289.303,288.53999999999996,288.349,288.611
1225,05/31/17 06:15:00 AM,289.279,288.53999999999996,288.349,288.611
1226,05/31/17 06:30:00 AM,289.256,288.51599999999996,288.349,288.58799999999997
1227,05/31/17 06:45:00 AM,289.23199999999997,288.49199999999996,288.349,288.58799999999997
1228,05/31/17 07:00:00 AM,289.20799999999997,288.49199999999996,288.325,288.58799999999997
1229,05/31/17 07:15:00 AM,289.18399999999997,288.46799999999996,288.325,288.611
1230,05/31/17 07:30:00 AM,289.13599999999997,288.44399999999996,288.325,288.635
1231,05/31/17 07:45:00 AM,289.089,288.44399999999996,288.301,288.635
1232,05/31/17 08:00:00 AM,289.065,288.41999999999996,288.301,288.635
1233,05/31/17 08:15:00 AM,289.041,288.397,288.277,288.635
1234,05/31/17 08:30:00 AM,289.017,288.373,288.277,288.635
1235,05/31/17 08:45:00 AM,288.993,288.349,288.277,288.635
1236,05/31/17 09:00:00 AM,288.969,288.349,288.253,288.635
1237,05/31/17 09:15:00 AM,288.94599999999997,288.325,288.253,288.659
1238,05/31/17 09:30:00 AM,288.92199999999997,288.301,288.229,288.611
1239,05/31/17 09:45:00 AM,288.89799999999997,288.301,288.229,288.611
1240,05/31/17 10:00:00 AM,288.89799999999997,288.277,288.229,288.611
1241,05/31/17 10:15:00 AM,288.969,288.253,288.205,288.611
1242,05/31/17 10:30:00 AM,288.969,288.253,288.205,288.611
1243,05/31/17 10:45:00 AM,288.94599999999997,288.229,288.181,288.611
1244,05/31/17 11:00:00 AM,288.94599999999997,288.205,288.181,288.611
1245,05/31/17 11:15:00 AM,288.92199999999997,288.205,288.15799999999996,288.611
1246,05/31/17 11:30:00 AM,288.92199999999997,288.181,288.15799999999996,288.611
1247,05/31/17 11:45:00 AM,288.89799999999997,288.15799999999996,288.13399999999996,288.611
1248,05/31/17 12:00:00 PM,288.89799999999997,288.15799999999996,288.13399999999996,288.611
1249,05/31/17 12:15:00 PM,288.87399999999997,288.13399999999996,288.10999999999996,288.58799999999997
1250,05/31/17 12:30:00 PM,288.87399999999997,288.13399999999996,288.10999999999996,288.58799999999997
1251,05/31/17 12:45:00 PM,288.84999999999997,288.10999999999996,288.10999999999996,288.58799999999997
1252,05/31/17 01:00:00 PM,288.84999999999997,288.08599999999996,288.08599999999996,288.58799999999997
1253,05/31/17 01:15:00 PM,288.84999999999997,288.08599999999996,288.08599999999996,288.56399999999996
1254,05/31/17 01:30:00 PM,288.84999999999997,288.08599999999996,288.08599999999996,288.58799999999997
1255,05/31/17 01:45:00 PM,288.84999999999997,288.06199999999995,288.06199999999995,288.56399999999996
1256,05/31/17 02:00:00 PM,288.84999999999997,288.06199999999995,288.06199999999995,288.56399999999996
1257,05/31/17 02:15:00 PM,288.84999999999997,288.03799999999995,288.03799999999995,288.56399999999996
1258,05/31/17 02:30:00 PM,288.84999999999997,288.03799999999995,288.03799999999995,288.53999999999996
1259,05/31/17 02:45:00 PM,288.84999999999997,288.01399999999995,288.01399999999995,288.53999999999996
1260,05/31/17 03:00:00 PM,288.84999999999997,288.01399999999995,288.01399999999995,288.53999999999996
1261,05/31/17 03:15:00 PM,288.87399999999997,288.01399999999995,288.01399999999995,288.53999999999996
1262,05/31/17 03:30:00 PM,288.87399999999997,288.01399999999995,287.98999999999995,288.51599999999996
1263,05/31/17 03:45:00 PM,288.87399999999997,288.01399999999995,287.98999999999995,288.51599999999996
1264,05/31/17 04:00:00 PM,288.87399999999997,287.98999999999995,287.98999999999995,288.51599999999996
1265,05/31/17 04:15:00 PM,288.89799999999997,287.98999999999995,287.98999999999995,288.51599999999996
1266,05/31/17 04:30:00 PM,288.89799999999997,287.98999999999995,287.96599999999995,288.51599999999996
1267,05/31/17 04:45:00 PM,288.92199999999997,287.98999999999995,287.96599999999995,288.51599999999996
1268,05/31/17 05:00:00 PM,288.94599999999997,287.98999999999995,287.96599999999995,288.51599999999996
1269,05/31/17 05:15:00 PM,288.94599999999997,287.98999999999995,287.94199999999995,288.49199999999996
1270,05/31/17 05:30:00 PM,288.969,287.98999999999995,287.94199999999995,288.49199999999996
1271,05/31/17 05:45:00 PM,288.993,287.98999999999995,287.94199999999995,288.49199999999996
1272,05/31/17 06:00:00 PM,289.017,287.98999999999995,287.94199999999995,288.49199999999996
1273,05/31/17 06:15:00 PM,289.15999999999997,287.98999999999995,287.91799999999995,288.49199999999996
1274,05/31/17 06:30:00 PM,289.15999999999997,287.98999999999995,287.91799999999995,288.49199999999996
1275,05/31/17 06:45:00 PM,289.15999999999997,287.98999999999995,287.91799999999995,288.92199999999997
1276,05/31/17 07:00:00 PM,289.18399999999997,287.98999999999995,287.91799999999995,288.89799999999997
1277,05/31/17 07:15:00 PM,289.20799999999997,287.98999999999995,287.91799999999995,288.89799999999997
1278,05/31/17 07:30:00 PM,289.20799999999997,288.01399999999995,287.91799999999995,288.87399999999997
1279,05/31/17 07:45:00 PM,289.113,288.01399999999995,287.91799999999995,288.87399999999997
1280,05/31/17 08:00:00 PM,289.13599999999997,288.01399999999995,287.91799999999995,288.87399999999997
1281,05/31/17 08:15:00 PM,289.15999999999997,288.01399999999995,287.91799999999995,288.84999999999997
1282,05/31/17 08:30:00 PM,289.15999999999997,288.03799999999995,287.91799999999995,288.87399999999997
1283,05/31/17 08:45:00 PM,289.18399999999997,288.03799999999995,287.91799999999995,288.82599999999996
1284,05/31/17 09:00:00 PM,289.20799999999997,288.03799999999995,287.91799999999995,288.82599999999996
1285,05/31/17 09:15:00 PM,289.23199999999997,288.06199999999995,287.91799999999995,288.87399999999997
1286,05/31/17 09:30:00 PM,289.23199999999997,288.06199999999995,287.91799999999995,288.87399999999997
1287,05/31/17 09:45:00 PM,289.256,288.06199999999995,287.91799999999995,288.87399999999997
1288,05/31/17 10:00:00 PM,289.279,288.08599999999996,287.91799999999995,288.89799999999997
1289,05/31/17 10:15:00 PM,289.279,288.08599999999996,287.91799999999995,288.92199999999997
1290,05/31/17 10:30:00 PM,289.303,288.08599999999996,287.91799999999995,288.94599999999997
1291,05/31/17 10:45:00 PM,289.303,288.10999999999996,287.91799999999995,288.94599999999997
1292,05/31/17 11:00:00 PM,289.303,288.10999999999996,287.91799999999995,288.94599999999997
1293,05/31/17 11:15:00 PM,289.327,288.13399999999996,287.91799999999995,288.94599999999997
1294,05/31/17 11:30:00 PM,289.327,288.13399999999996,287.91799999999995,288.94599999999997
1295,05/31/17 11:45:00 PM,289.351,288.13399999999996,287.94199999999995,288.94599999999997
1296,06/01/17 12:00:00 AM,289.351,288.15799999999996,287.94199999999995,288.92199999999997
1297,06/01/17 12:15:00 AM,289.351,288.15799999999996,287.94199999999995,288.92199999999997
1298,06/01/17 12:30:00 AM,289.351,288.15799999999996,287.94199999999995,288.89799999999997
1299,06/01/17 12:45:00 AM,289.351,288.15799999999996,287.94199999999995,288.80199999999996
1300,06/01/17 01:00:00 AM,289.351,288.181,287.94199999999995,288.755
1301,06/01/17 01:15:00 AM,289.327,288.181,287.96599999999995,288.731
1302,06/01/17 01:30:00 AM,289.327,288.181,287.96599999999995,288.659
1303,06/01/17 01:45:00 AM,289.303,288.181,287.96599999999995,288.53999999999996
1304,06/01/17 02:00:00 AM,289.303,288.181,287.96599999999995,288.51599999999996
1305,06/01/17 02:15:00 AM,289.303,288.181,287.96599999999995,288.51599999999996
1306,06/01/17 02:30:00 AM,289.303,288.205,287.96599999999995,288.49199999999996
1307,06/01/17 02:45:00 AM,289.279,288.205,287.96599999999995,288.49199999999996
1308,06/01/17 03:00:00 AM,289.279,288.181,287.96599999999995,288.46799999999996
1309,06/01/17 03:15:00 AM,289.256,288.181,287.96599999999995,288.44399999999996
1310,06/01/17 03:30:00 AM,289.256,288.181,287.98999999999995,288.44399999999996
1311,06/01/17 03:45:00 AM,289.23199999999997,288.181,287.98999999999995,288.41999999999996
1312,06/01/17 04:00:00 AM,289.20799999999997,288.181,287.96599999999995,288.41999999999996
1313,06/01/17 04:15:00 AM,289.041,288.181,287.96599999999995,288.41999999999996
1314,06/01/17 04:30:00 AM,289.065,288.181,287.96599999999995,288.397
1315,06/01/17 04:45:00 AM,289.041,288.15799999999996,287.98999999999995,288.397
1316,06/01/17 05:00:00 AM,289.041,288.15799999999996,287.96599999999995,288.397
1317,06/01/17 05:15:00 AM,289.089,288.15799999999996,287.96599999999995,288.397
1318,06/01/17 05:30:00 AM,289.113,288.15799999999996,287.96599999999995,288.373
1319,06/01/17 05:45:00 AM,289.327,288.13399999999996,287.96599999999995,288.373
1320,06/01/17 06:00:00 AM,289.303,288.13399999999996,287.96599999999995,288.373
1321,06/01/17 06:15:00 AM,289.279,288.13399999999996,287.96599999999995,288.349
1322,06/01/17 06:30:00 AM,289.303,288.10999999999996,287.96599999999995,288.349
1323,06/01/17 06:45:00 AM,289.327,288.10999999999996,287.96599999999995,288.349
1324,06/01/17 07:00:00 AM,289.303,288.10999999999996,287.96599999999995,288.325
1325,06/01/17 07:15:00 AM,289.303,288.08599999999996,287.96599999999995,288.325
1326,06/01/17 07:30:00 AM,289.279,288.08599999999996,287.94199999999995,288.349
1327,06/01/17 07:45:00 AM,289.279,288.06199999999995,287.94199999999995,288.325
1328,06/01/17 08:00:00 AM,289.256,288.06199999999995,287.94199999999995,288.325
