"Date Heure, GMT+01:00","Temp., °C (LGR S/N: 10759806, SEN S/N: 10759806)","Tension, V (LGR S/N: 10759806, SEN S/N: 10759806)"
04/12/16 07:30:00 PM,11.362,1.36702
04/12/16 07:45:00 PM,11.324,1.3727
04/12/16 08:00:00 PM,11.286,1.38083
04/12/16 08:15:00 PM,11.241,1.37549
04/12/16 08:30:00 PM,11.199,1.3946
04/12/16 08:45:00 PM,11.163,1.3637
04/12/16 09:00:00 PM,11.134,1.37072
04/12/16 09:15:00 PM,11.108,1.37411
04/12/16 09:30:00 PM,11.076,1.36931
04/12/16 09:45:00 PM,11.041,1.38128
04/12/16 10:00:00 PM,11.003,1.38796
04/12/16 10:15:00 PM,10.96,1.38979
04/12/16 10:30:00 PM,10.918,1.38823
04/12/16 10:45:00 PM,10.875,1.35592
04/12/16 11:00:00 PM,10.835,1.37732
04/12/16 11:15:00 PM,10.796,1.37205
04/12/16 11:30:00 PM,10.756,1.37053
04/12/16 11:45:00 PM,10.718,1.36263
04/13/16 12:00:00 AM,10.678,1.37545
04/13/16 12:15:00 AM,10.634,1.36801
04/13/16 12:30:00 AM,10.591,1.3867
04/13/16 12:45:00 AM,10.547,1.38018
04/13/16 01:00:00 AM,10.501,1.36286
04/13/16 01:15:00 AM,10.456,1.38426
04/13/16 01:30:00 AM,10.415,1.36313
04/13/16 01:45:00 AM,10.378,1.36206
04/13/16 02:00:00 AM,10.346,1.39307
04/13/16 02:15:00 AM,10.314,1.37755
04/13/16 02:30:00 AM,10.283,1.3711
04/13/16 02:45:00 AM,10.262,1.37167
04/13/16 03:00:00 AM,10.237,1.38731
04/13/16 03:15:00 AM,10.208,1.36606
04/13/16 03:30:00 AM,10.176,1.37613
04/13/16 03:45:00 AM,10.15,1.38102
04/13/16 04:00:00 AM,10.122,1.36801
04/13/16 04:15:00 AM,10.099,1.36137
04/13/16 04:30:00 AM,10.069,1.38334
04/13/16 04:45:00 AM,10.026,1.34905
04/13/16 05:00:00 AM,9.99,1.35897
04/13/16 05:15:00 AM,9.954,1.36862
04/13/16 05:30:00 AM,9.92,1.36728
04/13/16 05:45:00 AM,9.891,1.35924
04/13/16 06:00:00 AM,9.858,1.34501
04/13/16 06:15:00 AM,9.824,1.38525
04/13/16 06:30:00 AM,9.795,1.37362
04/13/16 06:45:00 AM,9.766,1.379
04/13/16 07:00:00 AM,9.741,1.36465
04/13/16 07:15:00 AM,9.715,1.35763
04/13/16 07:30:00 AM,9.694,1.33841
04/13/16 07:45:00 AM,9.685,1.35389
04/13/16 08:00:00 AM,9.675,1.37121
04/13/16 08:15:00 AM,9.691,1.37228
04/13/16 08:30:00 AM,9.738,1.3677
04/13/16 08:45:00 AM,9.775,1.37247
04/13/16 09:00:00 AM,9.849,1.34672
04/13/16 09:15:00 AM,9.904,1.3809
04/13/16 09:30:00 AM,9.935,1.3703
04/13/16 09:45:00 AM,9.949,1.33486
04/13/16 10:00:00 AM,9.983,1.3809
04/13/16 10:15:00 AM,10.069,1.3571
04/13/16 10:30:00 AM,10.165,1.35901
04/13/16 10:45:00 AM,10.28,1.35203
04/13/16 11:00:00 AM,10.403,1.35008
04/13/16 11:15:00 AM,10.553,1.34501
04/13/16 11:30:00 AM,10.592,1.36938
04/13/16 11:45:00 AM,10.678,1.38502
04/13/16 12:00:00 PM,10.854,1.36492
04/13/16 12:15:00 PM,11.05,1.37434
04/13/16 12:30:00 PM,11.166,1.3838
04/13/16 12:45:00 PM,11.248,1.35763
04/13/16 01:00:00 PM,11.388,1.38853
04/13/16 01:15:00 PM,11.54,1.37358
04/13/16 01:30:00 PM,11.719,1.3875
04/13/16 01:45:00 PM,11.801,1.39517
04/13/16 02:00:00 PM,11.959,1.39826
04/13/16 02:15:00 PM,12.036,1.39826
04/13/16 02:30:00 PM,12.086,1.40105
04/13/16 02:45:00 PM,12.163,1.37984
04/13/16 03:00:00 PM,12.222,1.40654
04/13/16 03:15:00 PM,12.301,1.37762
04/13/16 03:30:00 PM,12.381,1.36763
04/13/16 03:45:00 PM,12.441,1.39139
04/13/16 04:00:00 PM,12.428,1.40242
04/13/16 04:15:00 PM,12.491,1.39914
04/13/16 04:30:00 PM,12.57,1.3941
04/13/16 04:45:00 PM,12.6,1.39704
04/13/16 05:00:00 PM,12.622,1.38762
04/13/16 05:15:00 PM,12.616,1.38331
04/13/16 05:30:00 PM,12.591,1.39734
04/13/16 05:45:00 PM,12.637,1.40574
04/13/16 06:00:00 PM,12.699,1.41341
04/13/16 06:15:00 PM,12.743,1.39685
04/13/16 06:30:00 PM,12.755,1.38567
04/13/16 06:45:00 PM,12.758,1.40909
04/13/16 07:00:00 PM,12.749,1.41657
04/13/16 07:15:00 PM,12.713,1.40181
04/13/16 07:30:00 PM,12.669,1.40158
04/13/16 07:45:00 PM,12.631,1.39425
04/13/16 08:00:00 PM,12.594,1.40856
04/13/16 08:15:00 PM,12.544,1.40043
04/13/16 08:30:00 PM,12.48,1.39448
04/13/16 08:45:00 PM,12.406,1.39387
04/13/16 09:00:00 PM,12.325,1.39773
04/13/16 09:15:00 PM,12.246,1.38178
04/13/16 09:30:00 PM,12.165,1.4089
04/13/16 09:45:00 PM,12.081,1.37976
04/13/16 10:00:00 PM,12.006,1.39063
04/13/16 10:15:00 PM,11.927,1.393
04/13/16 10:30:00 PM,11.842,1.38006
04/13/16 10:45:00 PM,11.762,1.40387
04/13/16 11:00:00 PM,11.678,1.3872
04/13/16 11:15:00 PM,11.596,1.40459
04/13/16 11:30:00 PM,11.511,1.40661
04/13/16 11:45:00 PM,11.426,1.39162
04/14/16 12:00:00 AM,11.346,1.37911
04/14/16 12:15:00 AM,11.271,1.37835
04/14/16 12:30:00 AM,11.193,1.38384
04/14/16 12:45:00 AM,11.113,1.39082
04/14/16 01:00:00 AM,11.033,1.38247
04/14/16 01:15:00 AM,10.945,1.39784
04/14/16 01:30:00 AM,10.86,1.37373
04/14/16 01:45:00 AM,10.771,1.40482
04/14/16 02:00:00 AM,10.683,1.39509
04/14/16 02:15:00 AM,10.592,1.38136
04/14/16 02:30:00 AM,10.507,1.37442
04/14/16 02:45:00 AM,10.42,1.38087
04/14/16 03:00:00 AM,10.335,1.37449
04/14/16 03:15:00 AM,10.25,1.39315
04/14/16 03:30:00 AM,10.162,1.38289
04/14/16 03:45:00 AM,10.073,1.38949
04/14/16 04:00:00 AM,9.99,1.3769
04/14/16 04:15:00 AM,9.904,1.4023
04/14/16 04:30:00 AM,9.82,1.37091
04/14/16 04:45:00 AM,9.735,1.36347
04/14/16 05:00:00 AM,9.657,1.36744
04/14/16 05:15:00 AM,9.58,1.37274
04/14/16 05:30:00 AM,9.501,1.36942
04/14/16 05:45:00 AM,9.426,1.37953
04/14/16 06:00:00 AM,9.352,1.38022
04/14/16 06:15:00 AM,9.282,1.39776
04/14/16 06:30:00 AM,9.216,1.38403
04/14/16 06:45:00 AM,9.163,1.36133
04/14/16 07:00:00 AM,9.123,1.37102
04/14/16 07:15:00 AM,9.094,1.38785
04/14/16 07:30:00 AM,9.066,1.35241
04/14/16 07:45:00 AM,9.047,1.37362
04/14/16 08:00:00 AM,9.053,1.36767
04/14/16 08:15:00 AM,9.083,1.37221
04/14/16 08:30:00 AM,9.126,1.37655
04/14/16 08:45:00 AM,9.197,1.36801
04/14/16 09:00:00 AM,9.259,1.35306
04/14/16 09:15:00 AM,9.313,1.34771
04/14/16 09:30:00 AM,9.404,1.35409
04/14/16 09:45:00 AM,9.489,1.35599
04/14/16 10:00:00 AM,9.569,1.39727
04/14/16 10:15:00 AM,9.72,1.38293
04/14/16 10:30:00 AM,9.911,1.38361
04/14/16 10:45:00 AM,10.098,1.37404
04/14/16 11:00:00 AM,10.265,1.37938
04/14/16 11:15:00 AM,10.426,1.3835
04/14/16 11:30:00 AM,10.588,1.37896
04/14/16 11:45:00 AM,10.657,1.37957
04/14/16 12:00:00 PM,10.838,1.39708
04/14/16 12:15:00 PM,10.963,1.37137
04/14/16 12:30:00 PM,11.123,1.39902
04/14/16 12:45:00 PM,11.315,1.38003
04/14/16 01:00:00 PM,11.497,1.38281
04/14/16 01:15:00 PM,11.637,1.38567
04/14/16 01:30:00 PM,11.749,1.40051
04/14/16 01:45:00 PM,11.9,1.38918
04/14/16 02:00:00 PM,11.99,1.41005
04/14/16 02:15:00 PM,12.053,1.40745
04/14/16 02:30:00 PM,12.122,1.3835
04/14/16 02:45:00 PM,12.192,1.40356
04/14/16 03:00:00 PM,12.273,1.39002
04/14/16 03:15:00 PM,12.34,1.39014
04/14/16 03:30:00 PM,12.4,1.40238
04/14/16 03:45:00 PM,12.45,1.40875
04/14/16 04:00:00 PM,12.487,1.39979
04/14/16 04:15:00 PM,12.518,1.4197
04/14/16 04:30:00 PM,12.541,1.39425
04/14/16 04:45:00 PM,12.553,1.41287
04/14/16 05:00:00 PM,12.544,1.43256
04/14/16 05:15:00 PM,12.515,1.40391
04/14/16 05:30:00 PM,12.483,1.40459
04/14/16 05:45:00 PM,12.458,1.41356
04/14/16 06:00:00 PM,12.432,1.42275
04/14/16 06:15:00 PM,12.414,1.41009
04/14/16 06:30:00 PM,12.394,1.39403
04/14/16 06:45:00 PM,12.379,1.40776
04/14/16 07:00:00 PM,12.364,1.43114
04/14/16 07:15:00 PM,12.351,1.4189
04/14/16 07:30:00 PM,12.335,1.3946
04/14/16 07:45:00 PM,12.317,1.39857
04/14/16 08:00:00 PM,12.293,1.41569
04/14/16 08:15:00 PM,12.27,1.4015
04/14/16 08:30:00 PM,12.242,1.41028
04/14/16 08:45:00 PM,12.221,1.4062
04/14/16 09:00:00 PM,12.207,1.40581
04/14/16 09:15:00 PM,12.187,1.40597
04/14/16 09:30:00 PM,12.169,1.39002
04/14/16 09:45:00 PM,12.143,1.40024
04/14/16 10:00:00 PM,12.102,1.42588
04/14/16 10:15:00 PM,12.062,1.38926
04/14/16 10:30:00 PM,12.012,1.39498
04/14/16 10:45:00 PM,11.951,1.38533
04/14/16 11:00:00 PM,11.89,1.4115
04/14/16 11:15:00 PM,11.834,1.40475
04/14/16 11:30:00 PM,11.775,1.41348
04/14/16 11:45:00 PM,11.719,1.39422
04/15/16 12:00:00 AM,11.663,1.39425
04/15/16 12:15:00 AM,11.59,1.42206
04/15/16 12:30:00 AM,11.52,1.40269
04/15/16 12:45:00 AM,11.447,1.39929
04/15/16 01:00:00 AM,11.373,1.38983
04/15/16 01:15:00 AM,11.304,1.40887
04/15/16 01:30:00 AM,11.244,1.42172
04/15/16 01:45:00 AM,11.195,1.41543
04/15/16 02:00:00 AM,11.152,1.41928
04/15/16 02:15:00 AM,11.114,1.38624
04/15/16 02:30:00 AM,11.076,1.40124
04/15/16 02:45:00 AM,11.043,1.38106
04/15/16 03:00:00 AM,11.005,1.39387
04/15/16 03:15:00 AM,10.963,1.38762
04/15/16 03:30:00 AM,10.924,1.4107
04/15/16 03:45:00 AM,10.876,1.39387
04/15/16 04:00:00 AM,10.828,1.40383
04/15/16 04:15:00 AM,10.777,1.40204
04/15/16 04:30:00 AM,10.725,1.39307
04/15/16 04:45:00 AM,10.675,1.41344
04/15/16 05:00:00 AM,10.623,1.41276
04/15/16 05:15:00 AM,10.569,1.39254
04/15/16 05:30:00 AM,10.521,1.40826
04/15/16 05:45:00 AM,10.473,1.40005
04/15/16 06:00:00 AM,10.433,1.39185
04/15/16 06:15:00 AM,10.395,1.38827
04/15/16 06:30:00 AM,10.358,1.4184
04/15/16 06:45:00 AM,10.326,1.4062
04/15/16 07:00:00 AM,10.299,1.39956
04/15/16 07:15:00 AM,10.277,1.39704
04/15/16 07:30:00 AM,10.26,1.40799
04/15/16 07:45:00 AM,10.251,1.38911
04/15/16 08:00:00 AM,10.26,1.38777
04/15/16 08:15:00 AM,10.266,1.41749
04/15/16 08:30:00 AM,10.271,1.40749
04/15/16 08:45:00 AM,10.302,1.39487
04/15/16 09:00:00 AM,10.349,1.4081
04/15/16 09:15:00 AM,10.384,1.41047
04/15/16 09:30:00 AM,10.455,1.40314
04/15/16 09:45:00 AM,10.579,1.39319
04/15/16 10:00:00 AM,10.666,1.3912
04/15/16 10:15:00 AM,10.722,1.383
04/15/16 10:30:00 AM,10.823,1.42458
04/15/16 10:45:00 AM,10.886,1.39151
04/15/16 11:00:00 AM,10.953,1.3703
04/15/16 11:15:00 AM,11.053,1.39326
04/15/16 11:30:00 AM,11.104,1.3764
04/15/16 11:45:00 AM,11.204,1.38132
04/15/16 12:00:00 PM,11.301,1.39914
04/15/16 12:15:00 PM,11.349,1.38727
04/15/16 12:30:00 PM,11.452,1.4057
04/15/16 12:45:00 PM,11.622,1.40524
04/15/16 01:00:00 PM,11.749,1.39681
04/15/16 01:15:00 PM,11.801,1.41291
04/15/16 01:30:00 PM,11.88,1.41352
04/15/16 01:45:00 PM,12.012,1.40513
04/15/16 02:00:00 PM,12.025,1.39166
04/15/16 02:15:00 PM,12.104,1.39868
04/15/16 02:30:00 PM,12.187,1.40307
04/15/16 02:45:00 PM,12.213,1.42729
04/15/16 03:00:00 PM,12.281,1.41138
04/15/16 03:15:00 PM,12.352,1.41535
04/15/16 03:30:00 PM,12.381,1.39555
04/15/16 03:45:00 PM,12.393,1.42645
04/15/16 04:00:00 PM,12.396,1.3946
04/15/16 04:15:00 PM,12.357,1.4115
04/15/16 04:30:00 PM,12.293,1.39712
04/15/16 04:45:00 PM,12.304,1.42794
04/15/16 05:00:00 PM,12.302,1.39967
04/15/16 05:15:00 PM,12.292,1.39517
04/15/16 05:30:00 PM,12.301,1.4028
04/15/16 05:45:00 PM,12.254,1.39441
04/15/16 06:00:00 PM,12.195,1.42695
04/15/16 06:15:00 PM,12.155,1.40276
04/15/16 06:30:00 PM,12.113,1.35901
04/15/16 06:45:00 PM,12.053,1.39788
04/15/16 07:00:00 PM,12.0,1.40036
04/15/16 07:15:00 PM,11.956,1.39803
04/15/16 07:30:00 PM,11.916,1.41054
04/15/16 07:45:00 PM,11.897,1.40417
04/15/16 08:00:00 PM,11.871,1.40082
04/15/16 08:15:00 PM,11.833,1.41093
04/15/16 08:30:00 PM,11.796,1.40047
04/15/16 08:45:00 PM,11.749,1.40185
04/15/16 09:00:00 PM,11.71,1.39822
04/15/16 09:15:00 PM,11.674,1.39361
04/15/16 09:30:00 PM,11.64,1.40585
04/15/16 09:45:00 PM,11.61,1.40921
04/15/16 10:00:00 PM,11.579,1.41871
04/15/16 10:15:00 PM,11.548,1.41218
04/15/16 10:30:00 PM,11.511,1.40375
04/15/16 10:45:00 PM,11.479,1.41299
04/15/16 11:00:00 PM,11.444,1.40845
04/15/16 11:15:00 PM,11.411,1.39914
04/15/16 11:30:00 PM,11.376,1.39338
04/15/16 11:45:00 PM,11.341,1.39731
04/16/16 12:00:00 AM,11.306,1.41085
04/16/16 12:15:00 AM,11.272,1.4221
04/16/16 12:30:00 AM,11.234,1.39395
04/16/16 12:45:00 AM,11.196,1.39448
04/16/16 01:00:00 AM,11.161,1.38743
04/16/16 01:15:00 AM,11.126,1.37877
04/16/16 01:30:00 AM,11.087,1.38682
04/16/16 01:45:00 AM,11.046,1.38598
04/16/16 02:00:00 AM,11.006,1.37606
04/16/16 02:15:00 AM,10.962,1.4007
04/16/16 02:30:00 AM,10.916,1.38529
04/16/16 02:45:00 AM,10.87,1.36625
04/16/16 03:00:00 AM,10.828,1.39525
04/16/16 03:15:00 AM,10.783,1.39578
04/16/16 03:30:00 AM,10.742,1.41226
04/16/16 03:45:00 AM,10.701,1.3967
04/16/16 04:00:00 AM,10.66,1.3724
04/16/16 04:15:00 AM,10.617,1.39982
04/16/16 04:30:00 AM,10.573,1.41421
04/16/16 04:45:00 AM,10.53,1.36687
04/16/16 05:00:00 AM,10.488,1.38865
04/16/16 05:15:00 AM,10.452,1.38914
04/16/16 05:30:00 AM,10.417,1.38891
04/16/16 05:45:00 AM,10.38,1.38308
04/16/16 06:00:00 AM,10.345,1.38605
04/16/16 06:15:00 AM,10.305,1.36683
04/16/16 06:30:00 AM,10.26,1.39639
04/16/16 06:45:00 AM,10.216,1.38571
04/16/16 07:00:00 AM,10.173,1.3711
04/16/16 07:15:00 AM,10.153,1.37369
04/16/16 07:30:00 AM,10.132,1.39113
04/16/16 07:45:00 AM,10.118,1.39677
04/16/16 08:00:00 AM,10.119,1.38621
04/16/16 08:15:00 AM,10.127,1.39242
04/16/16 08:30:00 AM,10.127,1.38212
04/16/16 08:45:00 AM,10.142,1.39269
04/16/16 09:00:00 AM,10.164,1.38228
04/16/16 09:15:00 AM,10.208,1.38304
04/16/16 09:30:00 AM,10.251,1.39601
04/16/16 09:45:00 AM,10.279,1.37617
04/16/16 10:00:00 AM,10.335,1.38273
04/16/16 10:15:00 AM,10.413,1.39445
04/16/16 10:30:00 AM,10.542,1.37663
04/16/16 10:45:00 AM,10.632,1.36748
04/16/16 11:00:00 AM,10.722,1.40421
04/16/16 11:15:00 AM,10.773,1.37808
04/16/16 11:30:00 AM,10.82,1.38987
04/16/16 11:45:00 AM,10.997,1.40024
04/16/16 12:00:00 PM,11.154,1.37617
04/16/16 12:15:00 PM,11.222,1.38956
04/16/16 12:30:00 PM,11.408,1.397
04/16/16 12:45:00 PM,11.478,1.41997
04/16/16 01:00:00 PM,11.473,1.39433
04/16/16 01:15:00 PM,11.54,1.38579
04/16/16 01:30:00 PM,11.687,1.41665
04/16/16 01:45:00 PM,11.695,1.39704
04/16/16 02:00:00 PM,11.737,1.40223
04/16/16 02:15:00 PM,11.868,1.40349
04/16/16 02:30:00 PM,11.91,1.37972
04/16/16 02:45:00 PM,11.892,1.3909
04/16/16 03:00:00 PM,11.931,1.38987
04/16/16 03:15:00 PM,11.971,1.40021
04/16/16 03:30:00 PM,11.933,1.39139
04/16/16 03:45:00 PM,11.895,1.38132
04/16/16 04:00:00 PM,11.892,1.41684
04/16/16 04:15:00 PM,11.893,1.42035
04/16/16 04:30:00 PM,11.892,1.41855
04/16/16 04:45:00 PM,11.897,1.40299
04/16/16 05:00:00 PM,11.901,1.39975
04/16/16 05:15:00 PM,11.91,1.39372
04/16/16 05:30:00 PM,11.9,1.40177
04/16/16 05:45:00 PM,11.872,1.39586
04/16/16 06:00:00 PM,11.837,1.40887
04/16/16 06:15:00 PM,11.792,1.41138
04/16/16 06:30:00 PM,11.743,1.38869
04/16/16 06:45:00 PM,11.698,1.38716
04/16/16 07:00:00 PM,11.669,1.40875
04/16/16 07:15:00 PM,11.654,1.38994
04/16/16 07:30:00 PM,11.645,1.39406
04/16/16 07:45:00 PM,11.64,1.38174
04/16/16 08:00:00 PM,11.631,1.3959
04/16/16 08:15:00 PM,11.613,1.39693
04/16/16 08:30:00 PM,11.59,1.38437
04/16/16 08:45:00 PM,11.564,1.40814
04/16/16 09:00:00 PM,11.537,1.39475
04/16/16 09:15:00 PM,11.508,1.39605
04/16/16 09:30:00 PM,11.479,1.38037
04/16/16 09:45:00 PM,11.45,1.393
04/16/16 10:00:00 PM,11.418,1.40711
04/16/16 10:15:00 PM,11.38,1.39315
04/16/16 10:30:00 PM,11.342,1.39776
04/16/16 10:45:00 PM,11.303,1.39403
04/16/16 11:00:00 PM,11.262,1.39326
04/16/16 11:15:00 PM,11.219,1.41047
04/16/16 11:30:00 PM,11.178,1.38582
04/16/16 11:45:00 PM,11.134,1.40391
04/17/16 12:00:00 AM,11.088,1.40536
04/17/16 12:15:00 AM,11.038,1.39334
04/17/16 12:30:00 AM,10.983,1.38468
04/17/16 12:45:00 AM,10.925,1.40291
04/17/16 01:00:00 AM,10.864,1.38727
04/17/16 01:15:00 AM,10.803,1.38693
04/17/16 01:30:00 AM,10.745,1.38685
04/17/16 01:45:00 AM,10.68,1.39155
04/17/16 02:00:00 AM,10.609,1.3922
04/17/16 02:15:00 AM,10.545,1.39551
04/17/16 02:30:00 AM,10.485,1.39879
04/17/16 02:45:00 AM,10.421,1.40066
04/17/16 03:00:00 AM,10.357,1.40173
04/17/16 03:15:00 AM,10.299,1.38415
04/17/16 03:30:00 AM,10.239,1.38918
04/17/16 03:45:00 AM,10.175,1.38849
04/17/16 04:00:00 AM,10.109,1.37926
04/17/16 04:15:00 AM,10.035,1.39052
04/17/16 04:30:00 AM,9.958,1.39551
04/17/16 04:45:00 AM,9.881,1.38621
04/17/16 05:00:00 AM,9.803,1.38384
04/17/16 05:15:00 AM,9.72,1.37713
04/17/16 05:30:00 AM,9.64,1.38079
04/17/16 05:45:00 AM,9.563,1.38537
04/17/16 06:00:00 AM,9.489,1.39574
04/17/16 06:15:00 AM,9.423,1.36625
04/17/16 06:30:00 AM,9.362,1.38434
04/17/16 06:45:00 AM,9.308,1.3814
04/17/16 07:00:00 AM,9.257,1.39258
04/17/16 07:15:00 AM,9.223,1.38605
04/17/16 07:30:00 AM,9.179,1.39353
04/17/16 07:45:00 AM,9.131,1.38598
04/17/16 08:00:00 AM,9.094,1.37644
04/17/16 08:15:00 AM,9.094,1.38437
04/17/16 08:30:00 AM,9.106,1.38258
04/17/16 08:45:00 AM,9.128,1.36393
04/17/16 09:00:00 AM,9.172,1.3801
04/17/16 09:15:00 AM,9.279,1.39269
04/17/16 09:30:00 AM,9.313,1.3761
04/17/16 09:45:00 AM,9.287,1.37728
04/17/16 10:00:00 AM,9.369,1.38552
04/17/16 10:15:00 AM,9.433,1.37819
04/17/16 10:30:00 AM,9.361,1.37964
04/17/16 10:45:00 AM,9.472,1.37541
04/17/16 11:00:00 AM,9.735,1.37621
04/17/16 11:15:00 AM,9.812,1.37419
04/17/16 11:30:00 AM,9.765,1.38083
04/17/16 11:45:00 AM,9.818,1.39101
04/17/16 12:00:00 PM,9.897,1.37728
04/17/16 12:15:00 PM,9.95,1.38964
04/17/16 12:30:00 PM,10.012,1.38064
04/17/16 12:45:00 PM,10.162,1.37808
04/17/16 01:00:00 PM,10.266,1.39078
04/17/16 01:15:00 PM,10.325,1.38201
04/17/16 01:30:00 PM,10.501,1.39467
04/17/16 01:45:00 PM,10.69,1.3806
04/17/16 02:00:00 PM,10.742,1.39067
04/17/16 02:15:00 PM,10.777,1.39311
04/17/16 02:30:00 PM,10.835,1.38327
04/17/16 02:45:00 PM,10.864,1.37423
04/17/16 03:00:00 PM,10.972,1.38376
04/17/16 03:15:00 PM,10.933,1.39071
04/17/16 03:30:00 PM,10.905,1.38716
04/17/16 03:45:00 PM,10.922,1.3761
04/17/16 04:00:00 PM,10.963,1.38613
04/17/16 04:15:00 PM,11.0,1.38361
04/17/16 04:30:00 PM,11.069,1.38273
04/17/16 04:45:00 PM,11.091,1.38716
04/17/16 05:00:00 PM,11.069,1.39693
04/17/16 05:15:00 PM,11.047,1.38483
04/17/16 05:30:00 PM,11.055,1.39208
04/17/16 05:45:00 PM,11.047,1.39872
04/17/16 06:00:00 PM,10.998,1.40051
04/17/16 06:15:00 PM,10.957,1.39837
04/17/16 06:30:00 PM,10.898,1.39891
04/17/16 06:45:00 PM,10.847,1.38746
04/17/16 07:00:00 PM,10.791,1.40314
04/17/16 07:15:00 PM,10.751,1.39208
04/17/16 07:30:00 PM,10.719,1.38182
04/17/16 07:45:00 PM,10.69,1.37598
04/17/16 08:00:00 PM,10.647,1.39071
04/17/16 08:15:00 PM,10.591,1.38575
04/17/16 08:30:00 PM,10.531,1.39509
04/17/16 08:45:00 PM,10.472,1.38399
04/17/16 09:00:00 PM,10.404,1.38937
04/17/16 09:15:00 PM,10.334,1.38895
04/17/16 09:30:00 PM,10.273,1.38769
04/17/16 09:45:00 PM,10.202,1.37114
04/17/16 10:00:00 PM,10.127,1.39113
04/17/16 10:15:00 PM,10.049,1.37869
04/17/16 10:30:00 PM,9.977,1.39666
04/17/16 10:45:00 PM,9.898,1.3978
04/17/16 11:00:00 PM,9.821,1.37556
04/17/16 11:15:00 PM,9.748,1.38605
04/17/16 11:30:00 PM,9.68,1.38941
04/17/16 11:45:00 PM,9.612,1.38739
04/18/16 12:00:00 AM,9.544,1.38609
04/18/16 12:15:00 AM,9.481,1.38243
04/18/16 12:30:00 AM,9.42,1.39364
04/18/16 12:45:00 AM,9.356,1.37991
04/18/16 01:00:00 AM,9.295,1.379
04/18/16 01:15:00 AM,9.23,1.38838
04/18/16 01:30:00 AM,9.163,1.39189
04/18/16 01:45:00 AM,9.092,1.39338
04/18/16 02:00:00 AM,9.024,1.37675
04/18/16 02:15:00 AM,8.957,1.36053
04/18/16 02:30:00 AM,8.889,1.37953
04/18/16 02:45:00 AM,8.82,1.37312
04/18/16 03:00:00 AM,8.747,1.37312
04/18/16 03:15:00 AM,8.677,1.36351
04/18/16 03:30:00 AM,8.602,1.38403
04/18/16 03:45:00 AM,8.529,1.36229
04/18/16 04:00:00 AM,8.459,1.37133
04/18/16 04:15:00 AM,8.386,1.38769
04/18/16 04:30:00 AM,8.31,1.36561
04/18/16 04:45:00 AM,8.237,1.35714
04/18/16 05:00:00 AM,8.163,1.35794
04/18/16 05:15:00 AM,8.093,1.34329
04/18/16 05:30:00 AM,8.023,1.36328
04/18/16 05:45:00 AM,7.951,1.35981
04/18/16 06:00:00 AM,7.882,1.3666
04/18/16 06:15:00 AM,7.815,1.37877
04/18/16 06:30:00 AM,7.749,1.36862
04/18/16 06:45:00 AM,7.691,1.3621
04/18/16 07:00:00 AM,7.643,1.3537
04/18/16 07:15:00 AM,7.602,1.35981
04/18/16 07:30:00 AM,7.574,1.374
04/18/16 07:45:00 AM,7.561,1.36358
04/18/16 08:00:00 AM,7.566,1.37583
04/18/16 08:15:00 AM,7.602,1.36679
04/18/16 08:30:00 AM,7.657,1.37453
04/18/16 08:45:00 AM,7.729,1.36858
04/18/16 09:00:00 AM,7.82,1.38472
04/18/16 09:15:00 AM,7.915,1.36263
04/18/16 09:30:00 AM,8.028,1.34936
04/18/16 09:45:00 AM,8.156,1.35973
04/18/16 10:00:00 AM,8.29,1.36938
04/18/16 10:15:00 AM,8.431,1.3669
04/18/16 10:30:00 AM,8.559,1.37709
04/18/16 10:45:00 AM,8.703,1.3724
04/18/16 11:00:00 AM,8.871,1.37964
04/18/16 11:15:00 AM,9.058,1.38834
04/18/16 11:30:00 AM,9.182,1.38258
04/18/16 11:45:00 AM,9.327,1.37251
04/18/16 12:00:00 PM,9.455,1.37457
04/18/16 12:15:00 PM,9.712,1.39601
04/18/16 12:30:00 PM,9.878,1.38636
04/18/16 12:45:00 PM,9.909,1.38235
04/18/16 01:00:00 PM,10.153,1.39723
04/18/16 01:15:00 PM,10.381,1.37736
04/18/16 01:30:00 PM,10.56,1.40574
04/18/16 01:45:00 PM,10.704,1.39727
04/18/16 02:00:00 PM,10.924,1.40494
04/18/16 02:15:00 PM,11.108,1.39967
04/18/16 02:30:00 PM,11.277,1.40124
04/18/16 02:45:00 PM,11.403,1.40661
04/18/16 03:00:00 PM,11.546,1.40932
04/18/16 03:15:00 PM,11.625,1.40436
04/18/16 03:30:00 PM,11.705,1.3994
04/18/16 03:45:00 PM,11.778,1.41371
04/18/16 04:00:00 PM,11.816,1.39555
04/18/16 04:15:00 PM,11.857,1.41417
04/18/16 04:30:00 PM,11.887,1.40764
04/18/16 04:45:00 PM,11.883,1.40631
04/18/16 05:00:00 PM,11.883,1.40955
04/18/16 05:15:00 PM,11.857,1.39586
04/18/16 05:30:00 PM,11.818,1.39685
04/18/16 05:45:00 PM,11.759,1.40768
04/18/16 06:00:00 PM,11.699,1.40951
04/18/16 06:15:00 PM,11.627,1.40833
04/18/16 06:30:00 PM,11.56,1.40009
04/18/16 06:45:00 PM,11.49,1.41142
04/18/16 07:00:00 PM,11.417,1.40661
04/18/16 07:15:00 PM,11.347,1.40581
04/18/16 07:30:00 PM,11.268,1.41676
04/18/16 07:45:00 PM,11.18,1.41577
04/18/16 08:00:00 PM,11.088,1.40547
04/18/16 08:15:00 PM,10.989,1.40997
